STD_ID,YEAR_ID,GENDER_ID,NATIONALITY,MAJOR_ID,STS_ID,PUNISH_STS_ID,ACC_HOURS,ACC_AVG,BRANCH_COUNTRY,BRANCH_AVG,ACD_STS_ID,ACD_STS
7090,2012,2,1,7,4,0,0,,1,93.4,10,1
7091,2012,1,1,8,2,0,132,62.9,1,76.8,1,0
7092,2012,2,1,6,7,0,62,58.3,1,83.7,12,1
7093,2012,2,1,9,2,0,132,84.9,1,87.8,3,0
7094,2012,1,1,11,2,0,160,86.4,1,88.1,3,0
7095,2012,2,1,5,2,0,160,74.5,1,94.1,1,0
7096,2012,2,1,6,2,0,132,69.7,1,87.3,1,0
7097,2012,2,1,6,2,0,132,68.4,1,75.9,1,0
7098,2012,1,1,2,3,0,6,41.6,1,74.2,5,0
7099,2012,2,1,9,2,0,132,81.2,1,95.3,3,0
7100,2012,1,1,11,4,0,0,,1,87,10,1
7101,2012,1,1,11,2,0,160,69.8,1,93.3,1,0
7102,2012,1,1,9,2,0,132,69.8,1,74,1,0
7103,2012,2,1,9,4,0,0,,1,97,10,1
7104,2012,1,1,5,2,0,160,69.3,1,82.7,1,0
7105,2012,1,2,9,3,0,6,44.5,2,65.6,5,0
7106,2012,1,1,11,4,0,15,57.8,312,82.45,10,1
7107,2012,1,2,5,4,0,43,62.7,2,92.9,10,1
7108,2012,2,1,15,2,0,132,63.9,1,82.8,1,0
7109,2012,2,1,2,2,0,132,70,1,82.4,1,0
7110,2012,1,1,8,3,0,36,56.6,1,81.8,7,1
7111,2012,2,1,8,4,0,0,,1,78.3,10,1
7112,2012,1,1,2,2,0,132,60.9,1,70.3,1,0
7113,2012,2,322,9,2,0,132,73.2,1,94.5,1,0
7114,2012,1,1,6,2,0,132,72.5,1,73.4,1,0
7115,2012,1,1,6,4,0,3,52.5,1,75.2,10,1
7116,2012,1,1,5,7,0,0,35,1,82.5,5,0
7117,2012,2,1,8,4,0,0,,1,83,10,1
7118,2012,1,1,9,4,0,0,,1,90.9,10,1
7119,2012,1,1,8,4,0,0,,1,77.1,10,1
7120,2012,2,1,9,2,0,132,78,1,80.8,1,0
7121,2012,2,1,6,4,0,9,53.6,1,67,10,1
7122,2012,2,1,5,2,0,160,71.3,313,94.7,1,0
7123,2012,2,1,9,2,0,132,78.9,1,92,1,0
7124,2012,2,1,9,2,0,132,63.5,1,79.9,1,0
7125,2012,2,1,9,2,0,132,86,1,94.3,3,0
7126,2012,1,1,11,2,0,160,69.2,1,86.8,1,0
7127,2012,2,1,6,2,0,132,77.6,1,78.7,1,0
7128,2012,1,320,5,3,0,7,44,1,81.3,7,1
7129,2012,2,1,9,4,0,0,,1,84.9,10,1
7130,2012,2,1,10,2,0,132,69.9,1,91.8,1,0
7131,2012,1,1,9,7,0,46,55.5,1,79.4,12,1
7132,2012,2,1,9,2,1,132,67.1,1,93,1,0
7133,2012,1,331,5,2,0,160,86.1,1,89.8,3,0
7134,2012,1,1,9,2,4,132,74,1,79.6,1,0
7135,2012,1,1,9,2,0,132,73.8,1,87.3,1,0
7136,2012,2,1,9,2,0,132,85.2,1,92.4,3,0
7137,2012,2,1,15,2,0,132,87.6,1,88.8,3,0
7138,2012,2,1,10,4,0,1,52.5,1,74.3,10,1
7139,2012,2,1,8,3,0,6,44.2,1,71.8,5,0
7140,2012,2,1,8,4,0,0,,1,85.4,10,1
7141,2012,2,1,15,2,0,132,63.7,1,77.7,1,0
7142,2012,2,320,5,2,0,160,74.3,1,87.1,1,0
7143,2012,2,1,6,2,0,132,64.2,1,83.2,1,0
7144,2012,2,1,10,2,0,132,69.8,1,72.2,1,0
7145,2012,2,1,7,2,0,132,71.3,1,93.6,1,0
7146,2012,2,1,8,2,0,132,67.4,1,72.1,1,0
7147,2012,2,1,9,2,0,132,67.6,1,87.7,1,0
7148,2012,1,2,2,2,0,132,80.1,1,72.9,3,0
7149,2012,2,1,15,2,0,132,70.8,1,89.4,1,0
7150,2012,1,1,9,2,0,132,70.6,610,77.5,1,0
7151,2012,2,1,9,2,1,132,65.5,1,81,1,0
7152,2012,1,1,9,3,0,6,45.6,1,77.7,5,0
7153,2012,1,1,11,4,0,0,,310,98.65,10,1
7154,2012,2,1,8,2,0,132,72.8,1,90.4,1,0
7155,2012,1,1,5,2,0,160,71,1,80.3,1,0
7156,2012,1,321,7,2,0,132,68,1,81.6,1,0
7157,2012,1,1,2,2,0,132,75.3,1,93.9,1,0
7158,2012,1,1,8,2,0,132,68.1,1,83.7,1,0
7159,2012,2,1,7,2,0,132,92.9,1,94.2,3,0
7160,2012,1,1,10,2,0,132,60.8,1,80.1,1,0
7161,2012,2,1,9,2,0,132,72.8,1,82.5,1,0
7162,2012,1,1,9,4,0,19,58.1,1,72.4,10,1
7163,2012,1,1,3,2,0,160,71.7,1,87.1,1,0
7164,2012,2,1,6,2,0,132,60.3,1,74.7,1,0
7165,2012,1,2,3,7,0,28,68.5,310,95.92,1,0
7166,2012,1,1,3,3,0,49,55.6,1,90.2,7,1
7167,2012,1,1,9,4,0,12,65,1,82.2,10,1
7168,2012,1,1,11,2,0,160,85.8,1,96.5,3,0
7169,2012,1,1,9,2,0,132,69.9,1,82.6,1,0
7170,2012,1,1,4,4,0,0,,1,83.9,10,1
7171,2012,1,1,11,2,0,160,83.5,1,93.6,3,0
7172,2012,2,1,8,2,0,132,71.5,1,89.4,1,0
7173,2012,2,1,8,2,0,132,81,1,94.7,1,0
7174,2012,1,321,5,7,0,35,55.6,1,81.1,5,0
7175,2012,1,1,9,2,0,132,64,1,81.1,1,0
7176,2012,2,1,9,2,0,132,84,1,97.4,3,0
7177,2012,1,1,6,7,0,9,56.2,1,72.2,5,0
7178,2012,2,1,9,2,0,132,67.9,1,90,1,0
7179,2012,1,1,9,4,0,0,,1,93.4,10,1
7180,2012,1,1,10,4,0,25,82.8,310,92.1,10,1
7181,2012,2,1,7,2,0,132,87.2,610,94.1,3,0
7182,2012,2,2,4,2,0,160,68.7,1,91.3,1,0
7183,2012,1,331,5,7,0,43,61.3,1,82.2,1,0
7184,2012,1,2,10,3,0,3,40.2,1,74.3,5,0
7185,2012,2,1,5,2,0,160,77.5,1,94,3,0
7186,2012,1,1,11,2,0,160,71.6,1,83.4,1,0
7187,2012,1,1,11,2,0,160,67.8,1,81.9,1,0
7188,2012,1,1,11,2,0,160,60.4,1,81.4,1,0
7189,2012,2,2,6,2,0,132,65.5,1,82.6,1,0
7190,2012,2,2,10,2,0,132,60.7,1,69.6,1,0
7191,2012,1,1,4,2,0,160,73,1,93.4,1,0
7192,2012,2,1,15,4,0,0,,1,87.9,10,1
7193,2012,2,1,8,2,0,132,61.4,1,87.5,1,0
7194,2012,2,1,8,2,0,132,82.8,1,90.4,3,0
7195,2012,2,1,8,2,0,132,83.7,1,96.8,3,0
7196,2012,1,1,9,2,0,132,66.4,1,70.4,1,0
7197,2012,1,1,8,3,0,15,49.4,1,70.4,7,1
7198,2012,2,1,8,2,0,132,67.3,1,86,1,0
7199,2012,2,1,8,2,0,132,64.1,1,83.9,1,0
7200,2012,1,1,9,4,0,36,58.4,1,84.7,10,1
7201,2012,1,1,7,4,0,12,56.2,1,79.1,10,1
7202,2012,2,1,10,3,0,9,47.3,310,87.22,7,1
7203,2012,1,1,10,2,0,132,82.8,1,79.1,3,0
7204,2012,1,330,2,3,0,12,46,1,77.6,5,0
7205,2012,2,1,9,4,0,0,,1,75.8,10,1
7206,2012,2,321,9,4,0,77,69.7,1,86.6,10,1
7207,2012,2,1,4,2,0,160,72.4,1,90.9,1,0
7208,2012,2,1,9,4,0,0,,1,92,10,1
7209,2012,1,1,11,4,0,41,61.2,1,83.6,10,1
7210,2012,1,1,11,4,0,0,,1,82.7,10,1
7211,2012,1,1,9,2,0,132,82,1,79.9,3,0
7212,2012,2,1,2,4,0,0,,1,85.7,10,1
7213,2012,1,1,9,2,4,132,70.6,1,83.8,1,0
7214,2012,2,1,6,2,0,132,84.5,1,96.7,3,0
7215,2012,2,1,6,2,0,132,74.2,1,80.3,1,0
7216,2012,2,1,7,2,0,132,76.8,1,84.8,1,0
7217,2012,1,1,6,1,0,111,60.8,1,82.8,1,0
7218,2012,1,1,9,2,0,132,72.5,1,76.9,1,0
7219,2012,1,1,9,2,0,132,82.1,1,89.8,3,0
7220,2012,1,1,9,2,0,132,66.9,1,70.9,1,0
7221,2012,2,1,9,1,0,129,73.3,1,83.3,1,0
7222,2012,1,1,9,4,0,0,,1,78.8,10,1
7223,2012,1,1,9,2,0,132,82.1,1,83.1,1,0
7224,2012,1,1,9,2,0,132,73.1,1,74.3,1,0
7225,2012,1,1,9,4,0,33,64.7,1,68.8,10,1
7226,2012,1,1,11,2,0,160,69.6,1,91,1,0
7227,2012,1,1,10,2,2,132,80.4,1,95.3,1,0
7228,2012,1,1,6,2,0,132,75.6,1,84.5,1,0
7229,2012,1,1,11,4,0,0,,1,95.1,10,1
7230,2012,2,1,9,4,0,3,51.5,1,81.1,10,1
7231,2012,1,1,9,2,0,132,68.4,1,74.1,1,0
7232,2012,1,1,10,2,0,132,67.7,1,71.4,1,0
7233,2012,2,1,15,2,0,132,88.4,1,90,3,0
7234,2012,1,1,10,2,0,132,68.2,1,73.7,1,0
7235,2012,1,1,9,2,0,132,66.9,1,73,1,0
7236,2012,1,1,7,4,0,0,,1,72.1,10,1
7237,2012,1,1,8,3,0,6,42.2,1,71.4,5,0
7238,2012,1,1,9,2,0,132,72.3,1,67.2,1,0
7239,2012,1,1,9,2,0,132,70,1,80.9,1,0
7240,2012,1,1,2,4,0,12,57.3,1,82.3,10,1
7241,2012,1,321,2,2,0,132,64,1,73,1,0
7242,2012,1,1,9,2,0,132,72.6,1,74.8,1,0
7243,2012,1,1,8,2,0,132,64.7,643,71.7,1,0
7244,2012,1,1,7,4,0,0,,1,72.6,10,1
7245,2012,2,1,6,4,0,0,,1,90.7,10,1
7246,2012,1,1,2,2,0,132,67.9,1,79.4,1,0
7247,2012,1,1,11,2,0,160,77.9,1,87.3,1,0
7248,2012,1,1,15,2,0,132,63.1,1,73,1,0
7249,2012,2,1,8,2,0,132,69.9,1,75.1,1,0
7250,2012,1,320,6,1,0,117,61.7,1,77.8,1,0
7251,2012,2,1,6,2,0,132,62.4,1,72.6,1,0
7252,2012,1,1,2,4,0,3,46.5,1,78,10,1
7253,2012,1,1,2,3,0,21,57.4,1,72.6,7,1
7254,2012,2,1,6,2,0,132,68.7,1,78.2,1,0
7255,2012,2,1,9,2,0,132,70.9,1,78.7,1,0
7256,2012,2,800,8,4,0,53,65,1,75,10,1
7257,2012,2,1,7,2,0,132,76.2,1,86.5,1,0
7258,2012,2,1,15,2,0,132,77.3,1,76.2,1,0
7259,2012,2,320,7,2,0,132,63.5,1,87.8,1,0
7260,2012,2,1,8,2,0,132,62.9,1,70.2,1,0
7261,2012,2,1,6,2,0,132,76.5,1,79.5,1,0
7262,2012,1,1,8,2,0,132,69.5,1,70.8,1,0
7263,2012,2,1,8,2,0,132,71.8,1,83.2,1,0
7264,2012,1,1,2,4,0,9,74.7,1,79.7,10,1
7265,2012,1,1,2,3,0,9,47.5,1,72.5,7,1
7266,2012,2,1,8,4,0,6,48.3,1,78.4,10,1
7267,2012,2,1,8,7,0,35,58.7,1,71.2,4,0
7268,2012,2,1,9,2,0,132,69.2,1,71.3,1,0
7269,2012,1,1,9,2,0,132,65.9,1,75,1,0
7270,2012,1,1,7,1,0,105,63,1,70.3,1,0
7271,2012,2,1,15,4,0,27,80.8,1,76.3,10,1
7272,2012,2,1,8,2,0,132,73.8,1,91.2,1,0
7273,2012,1,1,10,2,0,132,61.7,1,80.9,1,0
7274,2012,1,1,9,2,1,132,66.3,1,66,1,0
7275,2012,2,1,4,2,0,160,77,1,84.5,1,0
7276,2012,1,1,8,1,0,108,70.9,1,87.3,1,0
7277,2012,2,1,3,2,0,160,84.4,1,89.1,3,0
7278,2012,2,1,2,3,0,10,48,1,78.1,5,0
7279,2012,2,1,6,2,0,132,72.8,1,92.9,1,0
7280,2012,2,1,6,2,0,132,67.1,1,82.9,1,0
7281,2012,2,1,7,2,0,132,62,1,70.3,1,0
7282,2012,1,2,6,2,0,132,66.9,2,76.6,1,0
7283,2012,1,1,2,2,0,132,68.3,1,79,1,0
7284,2012,2,1,9,2,0,132,72,1,79.7,1,0
7285,2012,1,321,11,4,0,0,,1,95.7,10,1
7286,2012,1,1,6,2,0,132,69.1,1,85.6,1,0
7287,2012,2,1,9,4,0,0,,1,86.8,10,1
7288,2012,1,1,11,2,0,160,63.1,1,80.3,1,0
7289,2012,1,1,7,2,0,132,76.5,1,70.6,1,0
7290,2012,1,1,9,2,0,132,63.1,1,70.8,1,0
7291,2012,1,1,10,4,0,15,55.5,1,82.6,10,1
7292,2012,1,1,9,3,0,18,51.3,1,73.1,7,1
7293,2012,1,1,9,2,0,132,68.2,1,79.5,1,0
7294,2012,2,1,8,2,0,132,68.2,1,68.9,1,0
7295,2012,2,1,9,4,0,0,,1,76.3,10,1
7296,2012,1,1,7,3,0,9,47.9,1,70.2,5,0
7297,2012,2,1,8,3,0,6,47.6,1,73.3,5,0
7298,2012,1,1,9,3,0,9,49.3,1,68.7,5,0
7299,2012,1,1,8,2,0,132,68.7,1,66.6,1,0
7300,2012,1,1,9,4,0,73,59.2,1,70.9,10,1
7301,2012,2,1,8,2,0,132,87.3,1,96.6,3,0
7302,2012,1,1,9,2,0,132,68.6,1,71,1,0
7303,2012,2,2,9,2,0,132,70,1,88.1,1,0
7304,2012,1,1,9,2,0,132,71.3,1,78.6,1,0
7305,2012,2,1,9,2,0,132,74.7,1,78.4,1,0
7306,2012,2,1,6,2,0,132,65.4,1,87.1,1,0
7307,2012,2,1,6,2,0,132,66.5,1,78.5,1,0
7308,2012,2,1,8,2,0,132,70.3,1,73.6,1,0
7309,2012,2,1,6,7,0,6,59.7,1,69.6,5,0
7310,2012,1,320,8,2,0,132,62.2,1,68.4,1,0
7311,2012,1,1,9,2,0,132,68.7,1,82.1,1,0
7312,2012,1,1,9,2,0,132,79.4,1,79.2,1,0
7313,2012,1,1,9,2,0,132,73.6,1,79.2,1,0
7314,2012,2,1,9,4,0,0,35,1,77.3,10,1
7315,2012,1,1,5,2,0,160,67,1,87,1,0
7316,2012,1,1,10,2,0,132,65.4,1,71.9,1,0
7317,2012,1,1,9,7,0,0,35,1,83.2,5,0
7318,2012,2,1,9,4,0,53,64.2,1,81.8,10,1
7319,2012,1,1,9,2,0,132,68.9,1,74.7,1,0
7320,2012,1,1,6,2,0,132,65.8,1,90.4,1,0
7321,2012,2,1,8,2,0,132,84.5,1,87.9,3,0
7322,2012,2,1,10,1,0,132,59.2,1,77.8,4,0
7323,2012,1,1,8,2,0,132,82.9,800,83.9,3,0
7324,2012,1,1,6,4,0,3,53.5,1,82.7,10,1
7325,2012,1,1,8,2,,132,62,1,76.8,1,0
7326,2012,1,2,11,2,0,160,72.4,310,98.21,1,0
7327,2012,2,1,4,2,0,160,78.6,1,93,1,0
7328,2012,2,1,10,2,0,132,67.8,1,92.1,1,0
7329,2012,2,330,8,4,0,0,,1,90.4,10,1
7330,2012,1,1,11,2,0,160,69.1,1,82.7,1,0
7331,2012,1,1,9,4,0,0,,1,87.6,10,1
7332,2012,1,1,9,2,0,132,71.6,1,80.9,1,0
7333,2012,2,1,15,2,0,132,74.2,1,76,1,0
7334,2012,2,1,8,2,0,132,64.4,1,82.2,1,0
7335,2012,1,1,10,2,0,132,85,1,94.8,3,0
7336,2012,2,1,15,4,0,15,50.8,1,68.7,10,1
7337,2012,1,1,9,2,0,132,64.9,1,79.3,1,0
7338,2012,1,1,3,4,0,0,,1,92.9,10,1
7339,2012,1,1,2,4,0,18,56,1,78.2,10,1
7340,2012,1,1,10,4,0,6,55.7,1,75.9,10,1
7341,2012,2,1,11,4,0,0,,1,90.8,10,1
7342,2012,2,1,10,4,0,0,,1,93.3,10,1
7343,2012,1,1,10,2,0,132,60.2,1,72.8,1,0
7344,2012,1,1,9,2,0,132,75.9,1,90.3,1,0
7345,2012,2,1,8,2,0,132,77.7,1,82.6,1,0
7346,2012,2,1,6,2,0,132,64.8,1,80.6,1,0
7347,2012,2,1,7,2,0,132,61,1,72.8,1,0
7348,2012,1,1,15,4,0,15,57.6,1,78.8,10,1
7349,2012,1,1,9,2,0,132,63.8,1,73.8,1,0
7350,2012,2,1,9,2,0,132,62.7,1,78.8,1,0
7351,2012,2,1,7,2,0,132,67.6,1,75,1,0
7352,2012,2,1,6,2,0,132,91.8,1,95.3,3,0
7353,2012,1,1,10,2,2,132,64.2,1,82.3,1,0
7354,2012,2,2,4,2,0,160,87.1,1,93.3,3,0
7355,2012,2,1,15,2,0,132,80.4,1,84,3,0
7356,2012,1,1,15,2,0,132,70,1,78.1,1,0
7357,2012,1,1,6,4,0,12,56,1,71.3,10,1
7358,2012,2,1,9,2,0,132,67,1,85.4,1,0
7359,2012,1,320,6,4,0,9,59.7,1,72.6,10,1
7360,2012,2,1,8,1,0,132,58.8,1,79.3,4,0
7361,2012,2,1,9,4,0,3,74,1,70.6,10,1
7362,2012,2,1,5,2,0,160,63.9,1,83.9,1,0
7363,2012,1,1,11,2,0,160,80.7,1,81.4,1,0
7364,2012,2,1,8,2,0,132,60.6,1,82.1,1,0
7365,2012,2,1,9,4,0,0,,1,70.6,10,1
7366,2012,1,1,8,3,0,6,46.4,1,73.3,5,0
7367,2012,1,1,10,4,0,9,74,1,77,10,1
7368,2012,2,1,6,2,0,132,67.7,1,90.2,1,0
7369,2012,2,1,6,4,0,15,55.3,1,81.6,10,1
7370,2012,2,1,2,2,0,132,68.1,1,86.9,1,0
7371,2012,1,1,6,2,0,132,69.3,1,78.7,1,0
7372,2012,2,1,8,2,0,132,67.9,1,89.3,1,0
7373,2012,1,2,7,2,0,132,64.6,1,76.9,1,0
7374,2012,1,1,9,2,0,132,88.9,1,94.3,3,0
7375,2012,2,1,10,4,0,0,,1,74,10,1
7376,2012,2,1,11,4,0,0,,1,92.7,10,1
7377,2012,2,1,6,2,0,132,71.2,1,77.9,1,0
7378,2012,1,1,10,3,0,30,55.4,312,79.88,7,1
7379,2012,1,1,9,1,0,114,57.9,1,65.3,4,0
7380,2012,2,1,9,2,0,132,64.4,1,74.1,1,0
7381,2012,2,1,8,2,0,132,67.9,1,84.6,1,0
7382,2012,1,1,8,2,0,132,60,1,72,1,0
7383,2012,2,1,2,4,0,0,,1,77.2,10,1
7384,2012,1,321,10,2,0,132,73.7,1,88.6,1,0
7385,2012,1,1,7,4,0,24,52.1,313,76.5,10,1
7386,2012,1,1,8,2,0,132,67.6,1,79.1,1,0
7387,2012,2,1,11,1,0,101,60.5,1,80,1,0
7388,2012,1,1,9,2,0,132,61.3,1,81.4,1,0
7389,2012,1,1,8,4,0,0,,1,79.1,10,1
7390,2012,1,1,9,2,0,132,69.6,1,73.8,1,0
7391,2012,2,1,9,2,0,132,76.3,1,86.6,1,0
7392,2012,2,1,9,2,0,132,76.1,1,90.8,1,0
7393,2012,1,1,10,7,0,60,57.7,1,78.3,12,1
7394,2012,2,1,7,2,0,132,64.5,1,70.2,1,0
7395,2012,2,330,8,4,0,0,,1,86.4,10,1
7396,2012,1,1,9,3,0,12,49.3,1,74.6,5,0
7397,2012,2,1,6,1,0,70,60.1,1,65.3,1,0
7398,2012,1,1,9,2,0,132,81.7,643,81.7,3,0
7399,2012,1,1,2,3,0,26,56.7,1,72.4,7,1
7400,2012,1,1,5,2,0,160,70.9,314,94.8,1,0
7401,2012,1,1,11,4,0,47,62.2,312,82.79,10,1
7402,2012,2,1,3,4,0,0,,1,93.2,10,1
7403,2012,2,1,8,4,0,51,57.9,1,76.5,10,1
7404,2012,1,2,9,2,0,132,65.6,313,79.7,1,0
7405,2012,2,2,9,2,0,132,70.9,310,99.1,1,0
7406,2012,2,1,15,4,0,12,64,1,71.2,10,1
7407,2012,1,1,5,4,0,0,,1,88.4,10,1
7408,2012,2,1,8,2,0,132,64.3,1,69.9,1,0
7409,2012,1,1,9,2,0,132,80.4,1,82.7,3,0
7410,2012,1,1,9,2,0,132,65.9,1,83.8,1,0
7411,2012,2,1,15,2,0,132,73,1,81.3,1,0
7412,2012,1,1,7,3,0,12,47.8,1,65.9,7,1
7413,2012,1,1,15,2,0,132,63.1,643,74.7,1,0
7414,2012,2,1,11,2,0,160,80.9,1,93.3,3,0
7415,2012,2,1,10,3,0,77,57.3,1,67.1,7,1
7416,2012,1,1,10,2,1,132,60.3,1,76.4,1,0
7417,2012,1,1,8,2,0,132,71.2,1,90.3,1,0
7418,2012,2,1,5,4,0,0,,1,96.8,10,1
7419,2012,2,1,6,2,0,132,82.6,1,90.7,3,0
7420,2012,1,1,2,7,0,68,59.7,1,82.5,12,1
7421,2012,1,1,11,2,0,160,87.8,1,97.6,3,0
7422,2012,2,1,11,2,0,160,72.8,1,88.6,1,0
7423,2012,1,1,9,2,0,132,67.9,1,78.2,1,0
7424,2012,2,1,6,2,0,132,90.9,1,93.5,3,0
7425,2012,1,1,10,4,0,10,50.6,1,78.6,10,1
7426,2012,1,1,9,2,0,132,68.6,1,78.5,1,0
7427,2012,1,1,8,4,0,0,,1,76.8,10,1
7428,2012,2,1,9,2,0,132,81.3,1,87.8,3,0
7429,2012,2,1,8,4,0,0,,1,72.5,10,1
7430,2012,2,1,8,2,0,132,63.5,1,77.7,1,0
7431,2012,2,1,10,2,0,132,70.4,1,74.8,1,0
7432,2012,2,1,10,7,0,37,61.5,1,81.4,12,1
7433,2012,2,1,10,2,0,132,68,1,78,1,0
7434,2012,2,1,5,2,0,160,81.1,1,93.6,3,0
7435,2012,1,1,9,2,0,132,86.6,1,81.5,3,0
7436,2012,1,1,11,2,0,160,81.4,1,96.3,1,0
7437,2012,1,1,2,2,0,132,64.7,1,78.7,1,0
7438,2012,2,1,7,2,0,132,81.3,1,91.8,3,0
7439,2012,1,1,9,2,0,132,73.9,1,76.1,1,0
7440,2012,1,1,5,4,0,7,55.7,1,93.58,10,1
7441,2012,1,1,9,2,0,132,84.5,1,79.9,3,0
7442,2012,1,1,9,3,0,9,49.2,1,74.1,5,0
7443,2012,2,1,7,2,0,132,76.9,1,71.4,1,0
7444,2012,2,1,9,4,0,0,,1,81.1,10,1
7445,2012,2,1,6,2,0,132,70.5,1,93.6,1,0
7446,2012,2,1,15,2,0,132,62.5,1,92,1,0
7447,2012,1,1,5,4,0,0,38,1,87.4,10,1
7448,2012,2,1,9,2,0,132,66.8,1,77.3,1,0
7449,2012,2,1,11,2,0,160,75.9,1,84,1,0
7450,2012,2,1,9,4,0,0,,1,90,10,1
7451,2012,2,320,2,4,0,18,54.4,1,95.1,10,1
7452,2012,2,1,3,3,0,17,50.9,310,97.58,7,1
7453,2012,1,330,11,2,1,160,65.4,1,81.6,1,0
7454,2012,1,1,5,2,0,160,70,1,82,1,0
7455,2012,1,1,11,2,0,160,60.9,1,88.1,1,0
7456,2012,1,1,10,4,0,0,35,1,80.8,10,1
7457,2012,1,1,8,2,2,132,60.3,1,71.3,1,0
7458,2012,1,2,11,3,0,4,40.8,310,98.72,5,0
7459,2012,2,1,10,4,0,40,57.6,1,74.3,10,1
7460,2012,1,1,9,2,0,132,66.4,1,78,1,0
7461,2012,1,1,8,2,0,132,72.3,1,72.8,1,0
7462,2012,1,1,9,4,0,0,,1,84.9,10,1
7463,2012,2,1,8,2,0,132,68.2,313,78.9,1,0
7464,2012,2,321,8,1,0,129,61.1,1,74.5,1,0
7465,2012,2,1,9,2,0,132,78.2,1,74.2,1,0
7466,2012,2,1,8,2,0,132,73,1,84.6,1,0
7467,2012,1,1,6,2,0,132,71,1,73.5,1,0
7468,2012,2,1,9,2,0,132,74.3,1,79.1,1,0
7469,2012,1,1,9,3,0,9,47.2,1,77.1,1,0
7470,2012,1,320,8,2,0,132,72.6,1,84.3,1,0
7471,2012,1,321,3,2,0,160,75.9,1,86.3,1,0
7472,2012,1,1,7,3,0,16,48.9,1,70.3,7,1
7473,2012,2,1,8,2,0,132,70.3,1,76.5,1,0
7474,2012,1,1,11,2,0,160,69.7,1,89.6,1,0
7475,2012,1,1,9,2,0,132,76.5,1,78.9,1,0
7476,2012,1,1,10,4,0,15,55.7,1,81.7,10,1
7477,2012,1,1,11,4,0,25,61.3,1,93.2,10,1
7478,2012,1,1,9,2,0,132,69.8,1,77.2,1,0
7479,2012,1,1,9,2,0,132,81.9,1,77.5,3,0
7480,2012,2,1,5,4,0,0,,1,92.9,10,1
7481,2012,1,321,4,2,0,160,93.9,310,99.61,3,0
7482,2012,2,1,15,2,0,132,63.7,1,79.3,1,0
7483,2012,2,1,15,2,0,132,73.3,1,76.8,1,0
7484,2012,1,1,2,4,0,44,61.2,1,70,10,1
7485,2012,1,1,5,4,0,0,,1,82.6,10,1
7486,2012,1,1,5,4,0,0,,1,91,10,1
7487,2012,1,2,6,2,0,132,79.3,1,81.7,3,0
7488,2012,1,1,15,2,0,132,68,1,82.7,1,0
7489,2012,2,1,9,2,0,132,87.3,1,97.4,3,0
7490,2012,2,1,9,2,0,132,90.6,1,98,3,0
7491,2012,1,1,9,2,0,132,69.8,1,68.3,1,0
7492,2012,1,1,9,2,0,132,68.7,1,80.3,1,0
7493,2012,2,320,8,3,0,6,46.4,1,71.7,7,1
7494,2012,1,1,10,2,0,132,66.1,1,83.2,1,0
7495,2012,2,1,10,4,0,3,52.3,1,90.5,10,1
7496,2012,2,1,10,4,0,12,54.6,1,82.4,10,1
7497,2012,2,1,10,2,0,132,66.2,1,90.1,1,0
7498,2012,2,1,8,2,0,132,63.5,1,86.1,1,0
7499,2012,2,1,6,1,0,123,62.6,1,83.6,1,0
7500,2012,1,1,10,3,0,6,47.3,1,78.5,5,0
7501,2012,1,1,2,2,0,132,66.5,1,67,1,0
7502,2012,2,1,8,2,0,132,69.4,1,89,1,0
7503,2012,1,1,2,4,0,22,57.4,1,69.9,10,1
7504,2012,1,1,11,2,0,160,67.6,610,84.4,1,0
7505,2012,1,1,7,4,0,3,35,1,77.6,10,1
7506,2012,2,1,9,2,0,132,73,1,70,1,0
7507,2012,2,1,15,2,0,132,68.3,610,76.3,1,0
7508,2012,1,1,8,3,0,3,38,1,65.8,5,0
7509,2012,1,321,3,4,0,24,85.4,1,91.8,10,1
7510,2012,1,1,10,2,0,132,67.7,1,74.4,1,0
7511,2012,2,1,6,2,0,132,68.6,1,79.7,1,0
7512,2012,2,1,8,2,0,132,66.7,1,80.8,1,0
7513,2012,2,1,7,4,0,0,,1,66.4,10,1
7514,2012,2,1,8,2,0,132,68.9,1,81.7,1,0
7515,2012,1,1,2,2,0,132,68.6,1,75.4,1,0
7516,2012,2,1,7,4,1,81,59.6,1,68.6,2,0
7517,2012,2,1,15,2,0,132,69.4,1,76.9,1,0
7518,2012,1,1,5,4,0,0,,1,83.5,10,1
7519,2012,2,1,7,7,0,61,56.5,1,80.6,12,1
7520,2012,1,1,8,2,0,132,70.8,1,70.6,1,0
7521,2012,1,1,2,4,0,0,,1,77.9,10,1
7522,2012,1,1,2,2,0,132,77.1,313,85.9,1,0
7523,2012,1,1,7,3,0,9,43.3,1,69.6,5,0
7524,2012,2,1,4,2,0,160,76,1,88.8,1,0
7525,2012,1,810,3,4,0,0,,1,93.6,10,1
7526,2012,1,1,8,2,0,132,61.8,1,71,1,0
7527,2012,1,1,15,2,0,132,71.4,310,97.75,1,0
7528,2012,1,1,11,7,0,69,86,1,95.1,3,0
7529,2012,2,1,8,2,0,132,89,1,95.1,3,0
7530,2012,2,1,10,2,0,132,81.6,310,85.8,3,0
7531,2012,1,1,7,7,0,0,35,1,74.6,5,0
7532,2012,1,1,10,7,0,19,61.5,1,73.7,1,0
7533,2012,1,1,10,2,0,132,60.9,1,72.7,1,0
